Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeRating,AwayRating,Difference,CorrPred,HomeTeamLeaguePos,HomeTeamPoints,HomeTeamGamesPlayed,HomeTeamGoalDifference,HomeTeamGoalsFor,HomeTeamGoalsAgainst,HomeTeamWon,HomeTeamLost,HomeTeamDrawn,HomeTeamHomePoints,HomeTeamHomeGamesPlayed,HomeTeamHomeGoalDifference,HomeTeamHomeGoalsFor,HomeTeamHomeGoalsAgainst,HomeTeamHomeWon,HomeTeamHomeLost,HomeTeamHomeDrawn,HomeTeamAwayPoints,HomeTeamAwayGamesPlayed,HomeTeamAwayGoalDifference,HomeTeamAwayGoalsFor,HomeTeamAwayGoalsAgainst,HomeTeamAwayWon,HomeTeamAwayLost,HomeTeamAwayDrawn,AwayTeamLeaguePos,AwayTeamPoints,AwayTeamGamesPlayed,AwayTeamGoalDifference,AwayTeamGoalsFor,AwayTeamGoalsAgainst,AwayTeamWon,AwayTeamLost,AwayTeamDrawn,AwayTeamHomePoints,AwayTeamHomeGamesPlayed,AwayTeamHomeGoalDifference,AwayTeamHomeGoalsFor,AwayTeamHomeGoalsAgainst,AwayTeamHomeWon,AwayTeamHomeLost,AwayTeamHomeDrawn,AwayTeamAwayPoints,AwayTeamAwayGamesPlayed,AwayTeamAwayGoalDifference,AwayTeamAwayGoalsFor,AwayTeamAwayGoalsAgainst,AwayTeamAwayWon,AwayTeamAwayLost,AwayTeamAwayDrawn,HTHomeTeamLeaguePos,HTHomeTeamPoints,HTHomeTeamGamesPlayed,HTHomeTeamGoalDifference,HTHomeTeamGoalsFor,HTHomeTeamGoalsAgainst,HTHomeTeamWon,HTHomeTeamLost,HTHomeTeamDrawn,HTHomeTeamHomePoints,HTHomeTeamHomeGamesPlayed,HTHomeTeamHomeGoalDifference,HTHomeTeamHomeGoalsFor,HTHomeTeamHomeGoalsAgainst,HTHomeTeamHomeWon,HTHomeTeamHomeLost,HTHomeTeamHomeDrawn,HTHomeTeamAwayPoints,HTHomeTeamAwayGamesPlayed,HTHomeTeamAwayGoalDifference,HTHomeTeamAwayGoalsFor,HTHomeTeamAwayGoalsAgainst,HTHomeTeamAwayWon,HTHomeTeamAwayLost,HTHomeTeamAwayDrawn,HTAwayTeamLeaguePos,HTAwayTeamPoints,HTAwayTeamGamesPlayed,HTAwayTeamGoalDifference,HTAwayTeamGoalsFor,HTAwayTeamGoalsAgainst,HTAwayTeamWon,HTAwayTeamLost,HTAwayTeamDrawn,HTAwayTeamHomePoints,HTAwayTeamHomeGamesPlayed,HTAwayTeamHomeGoalDifference,HTAwayTeamHomeGoalsFor,HTAwayTeamHomeGoalsAgainst,HTAwayTeamHomeWon,HTAwayTeamHomeLost,HTAwayTeamHomeDrawn,HTAwayTeamAwayPoints,HTAwayTeamAwayGamesPlayed,HTAwayTeamAwayGoalDifference,HTAwayTeamAwayGoalsFor,HTAwayTeamAwayGoalsAgainst,HTAwayTeamAwayWon,HTAwayTeamAwayLost,HTAwayTeamAwayDrawn,Form,PPower
2016-12-03,Sunderland,Leicester,2,1,H,0,0,D,22,17,6,5,8,12,3,4,3,1,0,0,19.51,19.64,0.07,1,20,8,13,-9,12,23,2,26,2,4,6,-8,8,13,1,4,1,4,6,-8,8,13,1,4,1,14,13,13,-6,16,22,3,6,4,1,6,-10,5,16,0,5,1,1,6,-10,5,16,0,5,1,11,16,17,-5,5,9,2,2,10,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,14,14,21,6,9,23,2,6,8,0,6,-9,2,12,0,6,0,0,6,-9,2,12,0,6,0,8,2.4166666666666665
2016-12-03,West Ham,Arsenal,1,5,A,0,1,A,10,19,3,10,10,11,3,2,3,3,0,0,19.55,20.8,-1.05,1,16,12,13,-10,14,24,3,8,3,8,6,-3,6,9,2,2,2,8,6,-3,6,9,2,2,2,4,28,13,13,28,13,8,2,4,14,6,9,13,4,4,0,2,14,6,9,13,4,4,0,2,2,23,14,0,7,7,6,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,17,13,8,4,6,2,3,0,4,12,6,5,5,0,3,0,3,12,6,5,5,0,3,0,3,11,3.6166666666666667
2016-12-03,Sunderland,Leicester,2,1,H,0,0,D,22,17,6,5,8,12,3,4,3,1,0,0,19.51,19.64,0.07,1,20,8,13,-9,12,23,2,26,2,4,6,-8,8,13,1,4,1,4,6,-8,8,13,1,4,1,14,13,13,-6,16,22,3,6,4,1,6,-10,5,16,0,5,1,1,6,-10,5,16,0,5,1,11,16,17,-5,5,9,2,2,10,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,14,14,21,6,9,23,2,6,8,0,6,-9,2,12,0,6,0,0,6,-9,2,12,0,6,0,6,2.716666666666667
2016-12-03,West Brom,Watford,3,1,H,2,0,H,11,17,3,5,12,8,3,4,2,1,0,1,20.04,19.52,0.72,1,9,17,13,1,17,16,4,4,5,8,6,-3,10,9,2,2,2,8,6,-3,10,9,2,2,2,8,18,13,-3,17,21,5,5,3,8,6,1,7,11,2,2,2,8,6,1,7,11,2,2,2,1,23,15,4,10,5,5,1,8,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,12,16,16,-6,6,11,3,2,7,6,6,0,3,6,1,2,3,6,6,0,3,6,1,2,3,13,3.466666666666667
2016-12-03,Stoke,Burnley,2,0,H,2,0,H,10,14,4,4,7,13,4,9,3,2,0,0,19.81,19.51,0.5,1,11,16,13,-6,14,19,4,9,4,7,6,-3,7,11,2,3,1,7,6,-3,7,11,2,3,1,13,14,13,-8,12,21,4,8,2,1,5,-8,1,13,0,4,1,1,5,-8,1,13,0,4,1,10,17,13,-2,5,6,4,2,5,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,20,20,13,-1,8,6,5,3,5,2,5,-3,0,6,0,3,2,2,5,-3,0,6,0,3,2,8,2.25
2016-12-03,West Brom,Watford,3,1,H,2,0,H,11,17,3,5,12,8,3,4,2,1,0,1,20.04,19.52,0.72,1,9,17,13,1,17,16,4,4,5,8,6,-3,10,9,2,2,2,8,6,-3,10,9,2,2,2,8,18,13,-3,17,21,5,5,3,8,6,1,7,11,2,2,2,8,6,1,7,11,2,2,2,1,23,15,4,10,5,5,1,8,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,12,16,16,-6,6,11,3,2,7,6,6,0,3,6,1,2,3,6,6,0,3,6,1,2,3,11,2.8333333333333335
2016-12-03,Crystal Palace,Southampton,3,0,H,2,0,H,9,17,4,3,11,13,4,9,3,1,0,0,19.51,20.1,-0.39,0,17,11,13,-4,21,26,3,9,2,4,6,-1,8,10,1,4,1,4,6,-1,8,10,1,4,1,10,17,13,0,13,12,4,4,5,5,6,0,6,7,1,3,2,5,6,0,6,7,1,3,2,18,13,13,-1,8,9,3,4,4,10,6,5,6,2,3,2,1,10,6,5,6,2,3,2,1,13,15,8,3,6,2,4,1,3,11,6,1,4,2,3,1,2,11,6,1,4,2,3,1,2,9,3.75
2016-12-03,Man City,Chelsea,1,3,A,1,0,H,14,10,5,4,14,9,9,2,2,3,2,0,20.87,21.38,-0.3,1,3,30,13,16,29,12,9,1,3,12,6,7,12,5,3,0,3,12,6,7,12,5,3,0,3,1,31,13,18,29,10,10,2,1,13,6,2,9,6,4,1,1,13,6,2,9,6,4,1,1,15,14,7,4,9,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,13,-1,6,6,4,1,7,11,6,-1,3,3,3,1,2,11,6,-1,3,3,3,1,2,22,3.9333333333333336
2016-12-03,Stoke,Burnley,2,0,H,2,0,H,10,14,4,4,7,13,4,9,3,2,0,0,19.81,19.51,0.5,1,11,16,13,-6,14,19,4,9,4,7,6,-3,7,11,2,3,1,7,6,-3,7,11,2,3,1,13,14,13,-8,12,21,4,8,2,1,5,-8,1,13,0,4,1,1,5,-8,1,13,0,4,1,10,17,13,-2,5,6,4,2,5,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,20,20,13,-1,8,6,5,3,5,2,5,-3,0,6,0,3,2,2,5,-3,0,6,0,3,2,18,4.1499999999999995
2016-12-03,Tottenham,Swansea,5,0,H,2,0,H,28,1,15,0,11,17,5,0,0,4,0,0,20.54,19.51,1.23,1,5,24,13,10,19,10,6,1,6,14,6,4,9,4,4,0,2,14,6,4,9,4,4,0,2,19,9,13,-11,16,26,2,10,3,4,6,-4,6,10,1,4,1,4,6,-4,6,10,1,4,1,9,17,15,0,11,11,3,2,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,8,18,11,5,12,6,5,2,3,6,6,-2,3,4,1,2,3,6,6,-2,3,4,1,2,3,6,2.5500000000000003
2016-12-03,Crystal Palace,Southampton,3,0,H,2,0,H,9,17,4,3,11,13,4,9,3,1,0,0,19.51,20.1,-0.39,0,17,11,13,-4,21,26,3,9,2,4,6,-1,8,10,1,4,1,4,6,-1,8,10,1,4,1,10,17,13,0,13,12,4,4,5,5,6,0,6,7,1,3,2,5,6,0,6,7,1,3,2,18,13,13,-1,8,9,3,4,4,10,6,5,6,2,3,2,1,10,6,5,6,2,3,2,1,13,15,8,3,6,2,4,1,3,11,6,1,4,2,3,1,2,11,6,1,4,2,3,1,2,0,3.15
2016-12-03,West Ham,Arsenal,1,5,A,0,1,A,10,19,3,10,10,11,3,2,3,3,0,0,19.55,20.8,-1.05,1,16,12,13,-10,14,24,3,8,3,8,6,-3,6,9,2,2,2,8,6,-3,6,9,2,2,2,4,28,13,13,28,13,8,2,4,14,6,9,13,4,4,0,2,14,6,9,13,4,4,0,2,2,23,14,0,7,7,6,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,17,13,8,4,6,2,3,0,4,12,6,5,5,0,3,0,3,12,6,5,5,0,3,0,3,15,3.983333333333333
2016-12-03,Man City,Chelsea,1,3,A,1,0,H,14,10,5,4,14,9,9,2,2,3,2,0,20.87,21.38,-0.3,1,3,30,13,16,29,12,9,1,3,12,6,7,12,5,3,0,3,12,6,7,12,5,3,0,3,1,31,13,18,29,10,10,2,1,13,6,2,9,6,4,1,1,13,6,2,9,6,4,1,1,15,14,7,4,9,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,13,-1,6,6,4,1,7,11,6,-1,3,3,3,1,2,11,6,-1,3,3,3,1,2,18,5.133333333333333
2016-12-04,Bournemouth,Liverpool,4,3,H,0,2,A,12,10,8,3,9,17,4,9,2,2,0,0,19.81,21.11,-1.1,0,12,15,13,-2,15,19,4,11,3,10,6,5,10,6,3,2,1,10,6,5,10,6,3,2,1,4,30,13,16,32,14,9,1,3,14,7,3,13,10,4,1,2,14,7,3,13,10,4,1,2,7,19,13,0,8,8,5,2,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,11,8,0,7,8,3,2,2,11,7,1,7,6,3,2,2,11,7,1,7,6,3,2,2,9,4.033333333333334
2016-12-04,Everton,Man United,1,1,D,0,1,A,13,10,6,2,13,11,6,3,2,3,0,0,19.8,20.06,-0.06,0,8,19,13,2,16,15,5,4,4,12,6,5,9,4,3,0,3,12,6,5,9,4,3,0,3,6,20,13,3,18,15,5,3,5,10,6,-3,8,9,3,2,1,10,6,-3,8,9,3,2,1,18,14,15,-6,6,13,3,4,5,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,4,22,13,4,13,6,6,2,4,8,6,-2,4,3,2,2,2,8,6,-2,4,3,2,2,2,6,2.933333333333333
2016-12-04,Bournemouth,Liverpool,4,3,H,0,2,A,12,10,8,3,9,17,4,9,2,2,0,0,19.81,21.11,-1.1,0,12,15,13,-2,15,19,4,11,3,10,6,5,10,6,3,2,1,10,6,5,10,6,3,2,1,4,30,13,16,32,14,9,1,3,14,7,3,13,10,4,1,2,14,7,3,13,10,4,1,2,7,19,13,0,8,8,5,2,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,11,8,0,7,8,3,2,2,11,7,1,7,6,3,2,2,11,7,1,7,6,3,2,2,17,4.75
2016-12-04,Everton,Man United,1,1,D,0,1,A,13,10,6,2,13,11,6,3,2,3,0,0,19.8,20.06,-0.06,0,8,19,13,2,16,15,5,4,4,12,6,5,9,4,3,0,3,12,6,5,9,4,3,0,3,6,20,13,3,18,15,5,3,5,10,6,-3,8,9,3,2,1,10,6,-3,8,9,3,2,1,18,14,15,-6,6,13,3,4,5,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,4,22,13,4,13,6,6,2,4,8,6,-2,4,3,2,2,2,8,6,-2,4,3,2,2,2,10,4.166666666666666
2016-12-05,Middlesbrough,Hull,1,0,H,0,0,D,16,6,4,2,6,11,13,7,1,1,0,0,20.08,18.88,1.4,1,16,12,13,-3,12,15,2,5,6,4,6,-1,5,7,1,4,1,4,6,-1,5,7,1,4,1,19,11,13,-17,11,28,3,8,2,4,6,-8,5,16,1,4,1,4,6,-8,5,16,1,4,1,5,21,17,0,8,8,4,2,9,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,6,20,14,5,14,10,5,3,5,3,6,-5,1,7,0,3,3,3,6,-5,1,7,0,3,3,9,2.3666666666666667
2016-12-05,Middlesbrough,Hull,1,0,H,0,0,D,16,6,4,2,6,11,13,7,1,1,0,0,20.08,18.88,1.4,1,16,12,13,-3,12,15,2,5,6,4,6,-1,5,7,1,4,1,4,6,-1,5,7,1,4,1,19,11,13,-17,11,28,3,8,2,4,6,-8,5,16,1,4,1,4,6,-8,5,16,1,4,1,5,21,17,0,8,8,4,2,9,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,6,20,14,5,14,10,5,3,5,3,6,-5,1,7,0,3,3,3,6,-5,1,7,0,3,3,4,2.533333333333333
2016-12-10,Swansea,Sunderland,3,0,H,0,0,D,14,11,5,2,10,8,7,4,1,2,0,0,19.13,19.6,-0.26,0,20,9,14,-10,16,31,2,13,3,5,7,-7,10,16,1,4,2,5,7,-7,10,16,1,4,2,18,11,14,-11,14,24,3,27,2,4,7,-4,4,10,1,5,1,4,7,-4,4,10,1,5,1,9,18,12,6,12,8,5,3,3,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,14,16,17,-5,5,9,2,2,10,5,7,-3,1,4,0,2,5,5,7,-3,1,4,0,2,5,6,2.15
2016-12-10,Arsenal,Stoke,3,1,H,1,1,D,21,12,6,5,9,6,7,7,0,0,0,0,21.1,19.96,1.34,1,2,31,14,15,33,14,9,2,4,14,7,4,15,9,4,1,2,14,7,4,15,9,4,1,2,9,19,14,-5,16,19,5,9,4,9,7,-2,7,8,2,2,3,9,7,-2,7,8,2,2,3,12,16,9,4,7,2,4,0,4,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,11,17,13,-2,5,6,4,2,5,9,7,-2,2,3,2,2,3,9,7,-2,2,3,2,2,3,17,3.883333333333333
2016-12-10,Watford,Everton,3,2,H,1,1,D,11,11,6,4,11,16,2,4,2,2,0,0,19.39,19.8,-0.22,0,11,18,14,-4,18,24,5,6,3,10,7,1,10,10,3,3,1,10,7,1,10,10,3,3,1,8,20,14,1,17,16,5,4,5,7,7,-3,7,11,2,4,1,7,7,-3,7,11,2,4,1,13,16,17,-5,6,13,3,3,7,10,10,-3,3,5,2,4,4,10,10,-3,3,5,2,4,4,19,14,15,-6,6,13,3,4,5,3,7,-5,1,7,0,4,3,3,7,-5,1,7,0,4,3,8,3.766666666666667
2016-12-10,Leicester,Man City,4,2,H,3,0,H,10,19,6,4,10,7,3,11,2,1,0,0,19.55,20.7,-0.96,0,16,13,14,-6,17,24,3,7,4,12,7,5,11,6,3,1,3,12,7,5,11,6,3,1,3,4,30,14,17,30,15,9,2,3,18,7,9,17,7,6,1,0,18,7,9,17,7,6,1,0,16,15,22,-14,9,23,2,6,9,14,15,7,7,11,2,5,8,14,15,7,7,11,2,5,8,17,14,7,4,9,5,4,1,2,14,7,4,9,5,4,1,2,14,7,4,9,5,4,1,2,17,4.966666666666667
2016-12-10,Hull,Crystal Palace,3,3,D,1,0,H,15,14,6,6,16,14,4,7,2,4,0,0,18.92,19.85,-0.73,0,19,11,14,-17,11,29,3,9,2,7,7,-6,6,12,2,4,1,7,7,-6,6,12,2,4,1,14,14,14,-5,24,26,4,9,2,7,7,-2,13,16,2,4,1,7,7,-2,13,16,2,4,1,5,21,15,4,14,10,5,3,6,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,18,14,14,0,8,9,3,4,5,3,7,-5,2,7,0,4,3,3,7,-5,2,7,0,4,3,3,3.0666666666666664
2016-12-10,Leicester,Man City,4,2,H,3,0,H,10,19,6,4,10,7,3,11,2,1,0,0,19.55,20.7,-0.96,0,16,13,14,-6,17,24,3,7,4,12,7,5,11,6,3,1,3,12,7,5,11,6,3,1,3,4,30,14,17,30,15,9,2,3,18,7,9,17,7,6,1,0,18,7,9,17,7,6,1,0,16,15,22,-14,9,23,2,6,9,14,15,7,7,11,2,5,8,14,15,7,7,11,2,5,8,17,14,7,4,9,5,4,1,2,14,7,4,9,5,4,1,2,14,7,4,9,5,4,1,2,6,3.0500000000000003
2016-12-10,Burnley,Bournemouth,3,2,H,2,1,H,16,17,7,4,14,18,4,11,2,2,0,0,19.36,20.02,-0.47,0,15,14,14,-9,12,23,4,9,2,13,8,4,11,8,4,3,1,13,8,4,11,8,4,3,1,10,18,14,-4,19,22,5,11,3,5,7,-6,5,13,1,4,2,5,7,-6,5,13,1,4,2,1,27,18,0,12,9,7,4,6,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,7,19,13,0,8,8,5,2,4,11,7,0,4,4,3,2,2,11,7,0,4,4,3,2,2,9,3.616666666666667
2016-12-10,Watford,Everton,3,2,H,1,1,D,11,11,6,4,11,16,2,4,2,2,0,0,19.39,19.8,-0.22,0,11,18,14,-4,18,24,5,6,3,10,7,1,10,10,3,3,1,10,7,1,10,10,3,3,1,8,20,14,1,17,16,5,4,5,7,7,-3,7,11,2,4,1,7,7,-3,7,11,2,4,1,13,16,17,-5,6,13,3,3,7,10,10,-3,3,5,2,4,4,10,10,-3,3,5,2,4,4,19,14,15,-6,6,13,3,4,5,3,7,-5,1,7,0,4,3,3,7,-5,1,7,0,4,3,5,3.3166666666666664
2016-12-10,Arsenal,Stoke,3,1,H,1,1,D,21,12,6,5,9,6,7,7,0,0,0,0,21.1,19.96,1.34,1,2,31,14,15,33,14,9,2,4,14,7,4,15,9,4,1,2,14,7,4,15,9,4,1,2,9,19,14,-5,16,19,5,9,4,9,7,-2,7,8,2,2,3,9,7,-2,7,8,2,2,3,12,16,9,4,7,2,4,0,4,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,11,17,13,-2,5,6,4,2,5,9,7,-2,2,3,2,2,3,9,7,-2,2,3,2,2,3,18,3.816666666666667
2016-12-10,Hull,Crystal Palace,3,3,D,1,0,H,15,14,6,6,16,14,4,7,2,4,0,0,18.92,19.85,-0.73,0,19,11,14,-17,11,29,3,9,2,7,7,-6,6,12,2,4,1,7,7,-6,6,12,2,4,1,14,14,14,-5,24,26,4,9,2,7,7,-2,13,16,2,4,1,7,7,-2,13,16,2,4,1,5,21,15,4,14,10,5,3,6,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,18,14,14,0,8,9,3,4,5,3,7,-5,2,7,0,4,3,3,7,-5,2,7,0,4,3,4,2.433333333333333
2016-12-10,Burnley,Bournemouth,3,2,H,2,1,H,16,17,7,4,14,18,4,11,2,2,0,0,19.36,20.02,-0.47,0,15,14,14,-9,12,23,4,9,2,13,8,4,11,8,4,3,1,13,8,4,11,8,4,3,1,10,18,14,-4,19,22,5,11,3,5,7,-6,5,13,1,4,2,5,7,-6,5,13,1,4,2,1,27,18,0,12,9,7,4,6,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,7,19,13,0,8,8,5,2,4,11,7,0,4,4,3,2,2,11,7,0,4,4,3,2,2,8,2.5833333333333335
2016-12-10,Swansea,Sunderland,3,0,H,0,0,D,14,11,5,2,10,8,7,4,1,2,0,0,19.13,19.6,-0.26,0,20,9,14,-10,16,31,2,13,3,5,7,-7,10,16,1,4,2,5,7,-7,10,16,1,4,2,18,11,14,-11,14,24,3,27,2,4,7,-4,4,10,1,5,1,4,7,-4,4,10,1,5,1,9,18,12,6,12,8,5,3,3,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,14,16,17,-5,5,9,2,2,10,5,7,-3,1,4,0,2,5,5,7,-3,1,4,0,2,5,11,2.8666666666666667
2016-12-11,Southampton,Middlesbrough,1,0,H,0,0,D,14,6,3,2,14,12,4,2,4,3,0,0,19.76,20.04,-0.08,0,12,17,14,1,13,15,4,5,5,12,7,1,7,5,3,1,3,12,7,1,7,5,3,1,3,16,15,14,-3,13,15,3,5,6,8,7,-1,7,8,1,1,5,8,7,-1,7,8,1,1,5,16,15,9,4,6,4,4,2,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,7,21,17,0,8,8,4,2,9,7,7,-1,4,5,1,2,4,7,7,-1,4,5,1,2,4,6,3.3000000000000003
2016-12-11,Chelsea,West Brom,1,0,H,0,0,D,12,6,2,1,6,10,3,1,2,4,0,0,21.55,20.16,1.58,1,2,34,14,19,32,11,11,2,1,18,7,15,20,4,6,1,0,18,7,15,20,4,6,1,0,8,20,14,1,20,17,5,4,5,9,7,0,7,7,2,2,3,9,7,0,7,7,2,2,3,9,19,14,0,6,7,4,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,4,23,15,4,10,5,5,1,8,10,7,-1,2,2,2,1,4,10,7,-1,2,2,2,1,4,13,3.1666666666666665
2016-12-11,Chelsea,West Brom,1,0,H,0,0,D,12,6,2,1,6,10,3,1,2,4,0,0,21.55,20.16,1.58,1,2,34,14,19,32,11,11,2,1,18,7,15,20,4,6,1,0,18,7,15,20,4,6,1,0,8,20,14,1,20,17,5,4,5,9,7,0,7,7,2,2,3,9,7,0,7,7,2,2,3,9,19,14,0,6,7,4,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,4,23,15,4,10,5,5,1,8,10,7,-1,2,2,2,1,4,10,7,-1,2,2,2,1,4,24,3.6333333333333333
2016-12-11,Man United,Tottenham,1,0,H,1,0,H,15,12,5,4,19,17,3,8,3,3,0,0,20.05,20.92,-0.67,0,6,21,14,3,19,16,5,3,6,10,7,4,10,6,2,1,4,10,7,4,10,6,2,1,4,5,27,14,9,24,10,7,1,6,10,7,5,10,6,2,1,4,10,7,5,10,6,2,1,4,3,25,14,7,14,6,7,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,12,17,15,0,11,11,3,2,8,9,7,1,4,3,2,2,3,9,7,1,4,3,2,2,3,10,4.3
2016-12-11,Liverpool,West Ham,2,2,D,1,2,A,18,7,3,3,7,8,11,4,2,0,0,0,20.9,19.25,1.85,0,3,30,14,18,35,18,9,2,3,16,6,13,19,4,5,0,1,16,6,13,19,4,5,0,1,17,12,14,-10,15,29,3,9,3,4,7,-7,8,15,1,5,1,4,7,-7,8,15,1,5,1,2,26,16,-7,17,12,7,2,5,12,8,-2,8,6,3,2,3,12,8,-2,8,6,3,2,3,5,23,14,0,7,7,6,2,5,9,7,-3,3,6,2,2,3,9,7,-3,3,6,2,2,3,16,4.8999999999999995
2016-12-11,Man United,Tottenham,1,0,H,1,0,H,15,12,5,4,19,17,3,8,3,3,0,0,20.05,20.92,-0.67,0,6,21,14,3,19,16,5,3,6,10,7,4,10,6,2,1,4,10,7,4,10,6,2,1,4,5,27,14,9,24,10,7,1,6,10,7,5,10,6,2,1,4,10,7,5,10,6,2,1,4,3,25,14,7,14,6,7,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,12,17,15,0,11,11,3,2,8,9,7,1,4,3,2,2,3,9,7,1,4,3,2,2,3,11,4.0
2016-12-11,Liverpool,West Ham,2,2,D,1,2,A,18,7,3,3,7,8,11,4,2,0,0,0,20.9,19.25,1.85,0,3,30,14,18,35,18,9,2,3,16,6,13,19,4,5,0,1,16,6,13,19,4,5,0,1,17,12,14,-10,15,29,3,9,3,4,7,-7,8,15,1,5,1,4,7,-7,8,15,1,5,1,2,26,16,-7,17,12,7,2,5,12,8,-2,8,6,3,2,3,12,8,-2,8,6,3,2,3,5,23,14,0,7,7,6,2,5,9,7,-3,3,6,2,2,3,9,7,-3,3,6,2,2,3,6,3.35
2016-12-11,Southampton,Middlesbrough,1,0,H,0,0,D,14,6,3,2,14,12,4,2,4,3,0,0,19.76,20.04,-0.08,0,12,17,14,1,13,15,4,5,5,12,7,1,7,5,3,1,3,12,7,1,7,5,3,1,3,16,15,14,-3,13,15,3,5,6,8,7,-1,7,8,1,1,5,8,7,-1,7,8,1,1,5,16,15,9,4,6,4,4,2,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,7,21,17,0,8,8,4,2,9,7,7,-1,4,5,1,2,4,7,7,-1,4,5,1,2,4,12,2.9333333333333336
2016-12-13,Everton,Arsenal,2,1,H,1,1,D,14,9,4,3,10,10,8,3,1,1,1,0,19.68,21.16,-1.28,0,9,20,15,1,19,19,5,5,5,13,7,5,10,5,3,0,4,13,7,5,10,5,3,0,4,2,34,15,19,36,15,10,2,4,17,7,9,18,5,5,0,2,17,7,9,18,5,5,0,2,18,15,16,-7,7,14,3,4,6,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,15,16,9,4,7,2,4,0,4,15,7,5,6,0,4,0,3,15,7,5,6,0,4,0,3,19,4.583333333333333
2016-12-13,Everton,Arsenal,2,1,H,1,1,D,14,9,4,3,10,10,8,3,1,1,1,0,19.68,21.16,-1.28,0,9,20,15,1,19,19,5,5,5,13,7,5,10,5,3,0,4,13,7,5,10,5,3,0,4,2,34,15,19,36,15,10,2,4,17,7,9,18,5,5,0,2,17,7,9,18,5,5,0,2,18,15,16,-7,7,14,3,4,6,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,15,16,9,4,7,2,4,0,4,15,7,5,6,0,4,0,3,15,7,5,6,0,4,0,3,5,3.0
2016-12-13,Bournemouth,Leicester,1,0,H,1,0,H,9,12,3,4,5,15,4,11,0,3,0,0,19.87,19.84,0.23,1,12,18,15,-3,21,25,5,12,3,13,7,4,14,9,4,2,1,13,7,4,14,9,4,2,1,14,16,15,-7,21,26,4,7,4,1,7,-11,6,18,0,6,1,1,7,-11,6,18,0,6,1,9,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,19,15,22,-14,9,23,2,6,9,1,7,-10,2,12,0,6,1,1,7,-10,2,12,0,6,1,8,3.983333333333333
2016-12-13,Bournemouth,Leicester,1,0,H,1,0,H,9,12,3,4,5,15,4,11,0,3,0,0,19.87,19.84,0.23,1,12,18,15,-3,21,25,5,12,3,13,7,4,14,9,4,2,1,13,7,4,14,9,4,2,1,14,16,15,-7,21,26,4,7,4,1,7,-11,6,18,0,6,1,1,7,-11,6,18,0,6,1,9,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,19,15,22,-14,9,23,2,6,9,1,7,-10,2,12,0,6,1,1,7,-10,2,12,0,6,1,6,2.5166666666666666
